composite,kəmˈpɑːzət,adj. 合成的，复合的；（火车车厢）综合的；菊科的；（柱式）混合的,CET6
composite index,,同时发生指标的综合指数：由多个经济指标组合而成，用于衡量经济活动的总体趋势。,
composite key,,复合键：在数据库中，由两个或多个字段组成的键，用于唯一标识表中的记录。,
composition,ˌkɑːmpəˈzɪʃ(ə)n,n. 成分构成，成分；（音乐、艺术、诗歌的）作品；创作，作曲；构图；作文,初中
comprehend,ˌkɑːmprɪˈhend,v. 理解，领悟；包括，包含,CET4
comprehensive,ˌkɑːmprɪˈhensɪv,adj. 综合性的，全面的；有理解力的,高中
comprehensively,ˌkɑːmprɪˈhensɪvli,adv. 包括地；包括一切地；完全地；彻底地；全面地,GRE
compress,kəmˈpres,v. （使）压紧，压缩；精简，浓缩；压缩（文件）；缩短（时间）,CET6
compression,kəmˈpreʃ(ə)n,n. 压紧，压缩,CET6
compromise,ˈkɑːmprəmaɪz,n. 折中，妥协；妥协方案，折中办法,高中
compromising,ˈkɑːmprəmaɪzɪŋ,adj. 有失体面的；不宜泄露的；使处于难堪境地的,高中
computer,kəmˈpjuːtər,n. 计算机；电脑；电子计算机,初中
concatenate,kənˈkæt(ə)nˌeɪt,v. 连接，连结，使连锁,GRE
concatenation,kənˌkætəˈneɪʃn,n. 一系列相互关联的事，连结,GRE
concept,ˈkɑːnsept,n. 概念，观念,高中
conclude,kənˈkluːd,v. 断定，推断出；结束，终止；达成，做成，完成；<美>决定,高中
"concrete
",ˈkɑːnkriːt,adj. 确实的，具体的；实在的，有形的；混凝土的；物质的,高中
concrete class,,具体类：在面向对象编程中，具体类是一种可以实例化的类，它具有完整的实现细节，可以创建对象并执行特定任务。,
concurrency,kənˈkɜːrənsi,n. [计] 并发性；同时发生,
concurrent,kənˈkɜːrənt,adj. 并存的，同时发生的；同意的，一致的；（两个或两个以上徒刑判决）同时执行的；（三条或三条以上线）共点的，会合的,CET6
condition,kənˈdɪʃ(ə)n,n. 状况，状态；条件，环境；疾病；条款；<旧>社会地位,初中
conditional,kənˈdɪʃən(ə)l,adj. 有条件的，有前提的；（从句）条件的,CET4
conduct,kənˈdʌkt,v. 实施，进行；指挥；带领，引导；举止，表现；传导,高中
confidential,ˌkɑːnfɪˈdenʃ(ə)l,adj. 机密的，保密的；（言谈举止）神秘的，隐秘的；受信任的，委以机密的,高中
confidentiality,ˌkɑːnfɪˌdenʃiˈæləti,n. 保密性，机密性,GRE
configuration,kənˌfɪɡjəˈreɪʃ(ə)n,n. 布局，构造；配置,CET6
conflict,ˈkɑːnflɪkt,n. 争执，争论，分歧；战斗，战争；抵触，矛盾,高中
confound,kənˈfaʊnd,vt. 使困惑惊讶，使惊疑；证明……有错，驳倒；打败，挫败（敌人、计划等）；<旧>讨厌，该死；使混淆,GRE
congruent,ˈkɑːŋɡruənt,adj. 相合的，一致的；（图形）全等的，叠合的,GRE
conjugate,ˈkɑːndʒəɡeɪt,v. 列举（动词的）词形变化；结合；使成对；使共轭,
connection,kəˈnekʃ(ə)n,n. 关系，联系；连接，接通；连接物，接头；联运，转车，转机；交通线；人际关系，人脉；亲戚，旁系亲属；<美，非正式>毒品贩子,高中
connection pooling,,连接池,
consecutive,kənˈsekjətɪv,adj. 连续的，不间断的,CET6
consensus,kənˈsensəs,n. 一致看法，共识,高中
conservative,kənˈsɜːrvətɪv,adj. 保守的；保守派的，保守主义的（认为政府应该实行政治保守主义）；（衣着）守旧的，传统的；低估的；保守党的；不愿冒险的，谨慎的,高中
consider,kənˈsɪdər,v. 考虑，斟酌；认为，视为；体贴，顾及；细看，端详；探讨，讨论,初中
consistency,kənˈsɪstənsi,n. 一致性，连贯性；黏稠度，平滑度,CET4
consistent,kənˈsɪstənt,adj. 始终如一的，一贯的；持续的，连续的；固守的，坚持的；一致的，吻合的,高中
console,kənˈsoʊl,v. 安慰，慰藉,CET6
const,ˈkɒnst,n. 常量，常数,
"constant
",ˈkɑːnstənt,adj. 持续不断的，经常发生的；恒定的，不变的；忠诚的，忠实的,高中
constituent,kənˈstɪtʃuənt,n. 选民；成分，构成要素；委托人,CET6
constitute,ˈkɑːnstɪtuːt,v. 组成，构成；是，被视为；成立，设立；任命,CET4
constraint,kənˈstreɪnt,n. 限制，束缚；克制，拘束,CET6
construct,kənˈstrʌkt,v. 建造，修建；组成，创立，构思；绘制，作图,高中
constructive,kənˈstrʌktɪv,adj. 建设性的，有助益的；<法律>推定的；（与）推断（有关）的，以推断为基础的；构造上的,GRE
constructor,kənˈstrʌktər,n. 构造函数；构造器；建造者,GRE
consultative,kənˈsʌltətɪv,adj. 咨询的，顾问的,CET4
consumption,kənˈsʌmpʃ(ə)n,n. 消费，消耗；食用，引用，吸入；专用；<旧>肺痨，肺结核,高中
contact,ˈkɑːntækt,n. 联系，联络；接触，触摸；联络人，熟人，社会关系；会见，往来，接触；传染病接触者；隐形眼镜；接通电，触点，接头；（无线电）通信,高中
container,kənˈteɪnər,n. 容器；集装箱，货柜,高中
containment,kənˈteɪnmənt,n. 控制，抑制；（对他国力量的）遏制,CET4
context,ˈkɑːntekst,n. 背景，环境；上下文，语境,高中
contract,ˈkɑːntrækt,n. 合同，契约；<非正式>暗杀协议；（桥牌）定约墩数；婚约，订婚,高中
contrast,ˈkɑːntræst,n. 差异，对比；对照物，明显不同的事物；（摄影或绘画中的）颜色反差，明暗对比；（电视屏幕的）图像明暗对比度，反差,高中
control,kənˈtroʊl,n. （对国家、地区、机构等的）控制权，支配权；控制能力；操纵装置；管理，管制；指挥（或检查、控制）站，指挥（或检查、控制）人员；（键盘上的）控制键,初中
controversial,ˌkɑːntrəˈvɜːrʃ(ə)l,adj. 有争议的，引发争论的,高中
convenient,kənˈviːniənt,adj. 方便的，便利的；附近的，方便到达的；<旧>适当的,初中
convention,kənˈvenʃ(ə)n,n. 习俗，惯例；大会，集会；公约，协定；,CET4
conversely,ˈkɑːnvɜːrsli,adv. 相反地，反过来说,考研
convex,ˈkɑːnveks,adj. 凸面的，凸出的；凸多边形的,TOEFL
convince,kənˈvɪns,v. 使确信，使信服；说服，劝服,高中
cookie,ˈkʊki,n. 曲奇饼，小甜饼；……样的人；（浏览网页后存储在计算机的）缓存文件；<苏格兰>淡面包；漂亮的年轻女子,初中
copy,ˈkɑːpi,v. 抄写，誊写；模仿，效法；作弊，抄袭；听见（或明白）无线电收发报机中讲话人的话；复制，拷贝,初中
CORBA,,n. 公共对象请求代理架构（Common Object Request Broker Architecture）：一种用于支持分布式对象系统的中间件技术，由对象管理组织（Object Management Group，OMG）开发。它允许在不同计算机上运行的程序通过网络互相通信和交互。,
correct,kəˈrekt,adj. 正确的，无误的；恰当的，合适的；（行为）合乎礼节的，得体的；（行为）被人认可的，赞许的,初中
correlate,ˈkɔːrəleɪt; ˈkɔːrələt,v. 相互关联；显示紧密联系,CET6
correspond,ˌkɔːrəˈspɑːnd,v. 类似于，相当于；通信；相一致，符合,高中
correspondence,ˌkɔːrəˈspɑːndəns,n. 信件，信函；通信；相似，关联,CET4
corresponding,ˌkɔːrəˈspɑːndɪŋ,adj. 相应的，相关的,高中
cosine,ˈkoʊsaɪn,n. [数] 余弦,
cost-effective,ˌkɔːst ɪˈfektɪv,adj. 划算的；成本效益好的（等于 cost-efficient）,商务英语
cost-efficient,ˌkɔːst ɪˈfɪʃnt,adj. 有成本效益的；合算的,
cottage,ˈkɑːtɪdʒ,n. 小屋，村舍，乡间别墅；<非正式>（同性恋者聚集的）公共厕所,高中
countermeasure,ˈkaʊntərmeʒər,n. 对策；反措施；反抗手段,GMAT
counterpart,ˈkaʊntərpɑːrt,n. 对应的人（或事物）；（法律文件的）副本,CET4
cover,ˈkʌvər,v. 覆盖，遮盖；包括，涉及；报道；占（一片面积）；行走（一段路程）；掩护；翻唱；给……保险；足够支付；守住，封锁；顶替，代替（cover for）；找借口，包庇（cover for）；采取行动（保护自己）（cover oneself）；防守，（棒球）守（垒）；（以更大点数的牌）盖打,初中
covert,ˈkʌvərt,adj. 隐蔽的，秘密的；在丈夫保护下的,GRE
craft,krɑːft,n. 工艺，手艺；船，艇，飞行器；诡计，骗术；行业，职业；手工艺品,高中
create,kriˈeɪt,v. 创造，创建；设计，创作；造成，引起；授予，册封；<英，非正式>大惊小怪，抱怨,初中
creation,kriˈeɪʃ(ə)n,n. 创造，创建；作品，创作；（上帝）创造天地；宇宙，世界，天地万物；授予，册封,CET4
crisp,krɪsp,adj. 爽口的，脆生的；脆的，易碎的；洁净的，挺括的；（图片或声音）清晰的，清脆悦耳的；清新的，凉爽的；（言行）干脆利落的；轻快的，利索的,CET6
criterion,kraɪˈtɪriən,n. 尺度，标准，准则,高中
critical,ˈkrɪtɪk(ə)l,adj. 批判的，爱挑剔的；极其重要的，关键的；严重的，危急的；病重的，重伤的；评论性的，评论家的；临界的,高中
crosstab query,,交叉表查询,
crucial,ˈkruːʃ(ə)l,adj. 至关重要的，决定性的；<非正式>极好的,高中
cryptographic,ˌkrɪptəˈɡræfɪk,adj. 关于暗号的，用密码写的,
Cryptography,krɪpˈtɑːɡrəfi,n. 密码学；密码使用法,
CTS,,abbr. 原油储存基地（Crude oil Transshipment Station）；中心石油储存和运输系统（Central Terminal System）,
cube,kjuːb,n. 立方体；立方，三次幂；<美，非正式>小室，小房间,高中
cumbersome,ˈkʌmbərsəm,adj. 笨重的；繁琐的，复杂的；（话语或措词）冗长的,TOEFL
curly,ˈkɜːrli,adj. （头发）卷曲的，鬈曲的；弧形的，螺旋形的；（木材）有皱状纹理的,高中
curly brackets,,花括号：一种用于表示集合、数组、代码块等的符号，通常由左右两个弯曲的大括号组成。,
cursor,ˈkɜːrsər,n. 光标；（计算尺的）[计] 游标，指针,
curve,kɜːrv,n. 曲线，弧线；转弯，弯道；图表曲线；曲线球；（女子身体的）曲线,CET4
custom,ˈkʌstəm,n. 风俗，习俗；习惯；光顾，惠顾；<法律>惯例，习惯法；（经常性的）顾客,初中
customized,ˈkʌstəmaɪzd,adj. 定制的；用户化的,GMAT
daemon,ˈdiːmən,n. 魔鬼，恶魔（同 demon）；守护进程；后台程序；虚拟光驱软件,
dash,dæʃ,v. 猛冲，急奔；猛撞，撞击；使（希望或期望）破灭；迅速写或画,高中
data,ˈdeɪtə,n. 数据，资料；（储存在计算机中的）数据资料,高中
data connection,ˈdeɪtə kəˈnekʃn; ˈdætə kəˈnekʃn,数据连接：指设备之间通过网络传输数据的过程，通常用于互联网、手机等设备之间的信息交换。,
data dictionary,,数据字典：描述系统中数据和元数据的文件或存储库，用于记录和定义系统中使用的数据和元数据的属性、结构和关系等信息。,
data dictionary view,,数据字典视图,
data file,ˈdeɪtə faɪl; ˈdætə faɪl,数据文件：用于存储和组织数据的数字文件。,
data integrity,ˈdætə ɪnˈteɡrəti; ˈdeɪtə ɪnˈteɡrəti,数据完整性：指数据在存储、传输和处理过程中保持完整、准确和可靠的特性。确保数据没有被意外或恶意篡改、损坏或丢失。,
data mart,,数据集市：数据仓库环境中的访问层，用于将数据的子集分发给用户。,
data member,,数据成员,
data pump,ˈdeɪtə pʌmp; ˈdætə pʌmp,数据泵,
data scrubbing,ˈdeɪtə ˈskrʌbɪŋ; ˈdætə ˈskrʌbɪŋ,数据清理,
data source,,数据源：提供数据的来源或渠道，可以是数据库、文件、网络等。,
data sovereignty,,数据主权：指一个国家或组织对其所产生、收集、存储、处理的数据拥有完全的控制权和所有权。,
data structure,,数据结构：在计算机中组织数据的各种方法或格式，例如数组、文件或记录等。,
Data Structures,,数据结构；资料结构,
data table,ˈdeɪtə ˈteɪbl; ˈdætə ˈteɪbl,数据表：以表格形式显示信息的任何形式，包含有行和/或列的名称。,
data warehouse,,数据仓库：从各种来源收集的数据的集合，经过组织和整理，为组织的决策者提供有用的指导。,
data-aware control,,,
database,ˈdeɪtəbeɪs,n. （计算机）数据库，资料库,高中
database catalog,,数据库目录：一个存储数据库对象（如表、视图、索引等）信息的系统表集合，用于管理和组织数据库结构。,
database diagram,,数据关系图；数据库图表,
database file,ˈdeɪtəbeɪs faɪl,[计] 数据库文件,
database object,,资料库物件,
database owner,,数据库的所有者，建表户,
database project,,数据库项目,
database role,,资料库角色，数据库角色,
database schema,ˈdeɪtəbeɪs ˈskiːmə,数据库模式：数据库模式是指数据库中表、字段、关系和约束等元数据的结构和组织方式。它定义了数据库中数据的逻辑结构和关系，以及数据的约束和完整性规则。,
database script,,数据库脚本：一种用于管理和操作数据库的编程代码，通常用于创建、修改或删除数据库对象，以及查询和更新数据。,
